country-name,state-or-province,phys-area-name,principal-cave-name,other-cave-name,cave-id,latitude,longitude,altitude,length,vertical-extent,number-of-entrances,map-link,rock-type,cave-type,contents,comments,cave-system,branch-name,reference,cave-use,curation
United States of America,Hawaii; Puna district,Hawaii Island; Kilauea,Tumulus E-1 Cave,,,,,,60,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=932,,
Spain,Las Palmas,Canary Islands; Lanzarote,Tunel de la Atlantida,,,,,,1570,,,,,lava tunnel,,underwater portion of Cueva de los Verdes (Corona Lava Tube),Cueva de los Verdes,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1147,,
Ecuador,Galapagos,Santa Cruz Island,Tunel de Los Piratas,,,,,,1200,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=728,,
Australia,Victoria,Mt. Eccles (Tyrendarra Flow),Tunnel Cave,,ASF-3H-9,,,,45,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1571; Webb et al. (1993) http://www.vulcanospeleology.org/sym03/ISV3x12.pdf,,
Australia,Victoria,Mt. Napier,Tunnel Cave,,ASF-3H-66,,,,20,3,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1592,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui); Roiho Flow,Tunnel No. 2,,,,,118,,,,,basalt,lava tunnel,,age of flow 3-4kyr,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=223,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui); Roiho Flow,Tunnel No. 3,,,,,108,,,,,basalt,lava tunnel,,age of flow 3-4kyr,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=224,,
Chile,Aconcagua,Isla de Pascua (Easter Island or Rapa Nui); Roiho Flow,Tunnel No. 4,,,,,100,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=225,,
Iceland,Arnessysla,,Tv botni,,,,,,310,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=10,,
Australia,Queensland,Undara,Tween,,ASF-U38,,,,24,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1408; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,Washington; Cowlitz County,Mount St. Helens,Twenty-Four Cave,,,,,,15,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1612,,
United States of America,California; Siskiyou County,,Twin Caves,Twin Crater Ice Caves,,,,,20,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=519,,
United States of America,New Mexico; Cibola County,El Malpais,Twin Craters Lava Tube,Twin Craters Cave,,,,,7000,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1198,,
United States of America,Oregon; Deschutes County,Siah Butte; North Siah,Twin Skylight Cave,North Siah Butte #8,NSS-611-106,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1244; https://www.oregongrotto.com/oregoncaves.shtml,,
United States of America,Washington; Skamania County,Mount St. Helens,Two Column Cave,,,,,,21,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1726,,
Japan,,Mt. Fuji,Uba Ana,,,,,750,123,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=126; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Rwanda,,,Ubuvomo bwa Nyrabadago,Ubuwumo bwa Nxirabadogo; Ubuvuma bwa Myirabadogo,,,,,1500,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=160; https://rpif.asu.edu/LTdatabase/result.php?RECNO=161,,
Rwanda,Ruhengueri,Kanisimbi,Ubuvumo bwa Musanze,,,,,,4560,210,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1455,,
United States of America,Hawaii; North Kona,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Umi'i Manu (Bird Trap),,,,,,3887,570,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=936; Gulden (2006) https://caves.org/pub/journal/PDF/V68/v68n1-Long_Deep_Caves.pdf; Medville (2016) http://www.cavepics.com/IVS17/MEDVILLE.pdf; https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Shangri-la Cave System,,,,,,,,,,basalt,lava tunnel,,,,,https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Petrel Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Yellowjacket Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Hapuu Cave System,,,,,,,,,,basalt,lava tunnel,,,,,https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai; Pu'u Wa'awa'a,Olapa cave system,,,,,,,,,,basalt,lava tunnel,,,,,https://www.fs.fed.us/psw/ef/hawaii/documents/PWW_biol_assessment.pdf,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai,Under the Wall Cave,,,,,,4403,125,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=907; Medville (2016) http://www.cavepics.com/IVS17/MEDVILLE.pdf,,
United States of America,Oregon; Deschutes County,,Under the Lake Cave,,,,,,171,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1272,,
United States of America,Utah; Garfield County,Markagnunt Plateau,,Mathesons Cave; Alvas Cave,,,,,876,,,https://rpif.asu.edu/LTdatabase/images/Unnamed_Cave.jpg,,lava tunnel,,Quaternary,Mammoth Cave,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1565; https://rpif.asu.edu/LTdatabase/result.php?RECNO=1566,,
Iceland,,Eldhraun,Uppáhellir,Brew Cave,,,,,380,,,https://rpif.asu.edu/LTdatabase/images/Uppahellir_Drilahellir.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=183,,
United States of America,Hawaii,Hawaii (Big Island); Mauna Loa,Upper Bird Park Cave,Kipuka Puaula Cave,,,,,150,,,,,lava tunnel,,,,,"https://rpif.asu.edu/LTdatabase/result.php?RECNO=760; Wood (1981) Trans. Brit. Cave Res. Assoc. 8(3), 111-129",,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Mammoth Crater; Lava Beds National Monument,Upper Ice Cave,,,,,,,,,https://pubs.usgs.gov/bul/1673/plate-6.pdf,basalt,lava tunnel,permanent ice,small lava tube,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=649; Waters et al. (1990) https://doi.org/10.3133/b1673; Larson (1992) http://www.vulcanospeleology.org/sym06/ISV6x18.pdf,,
United States of America,Hawaii,Hawaii Island; Kilauea,Upper Keauhou Trail Cave,,,,,,579,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=912,,
United States of America,Hawaii,Maui; Haleakala,Thaumatogryllus cave no. 2,,,,,,~720,,,,,lava tunnel,tree roots,,,,Howarth et al. (2007) https://doi.org/10.1007/s10841-006-9040-y,,
United States of America,Hawaii,Maui; Haleakala; Upper Kīpahulu Valley,Lua Mano,Lua Manu Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=953; Olson and James (1991) https://doi.org/10.2307/40166794; https://rpif.asu.edu/LTdatabase/result.php?RECNO=898,,
United States of America,Hawaii,Maui; Haleakala; Upper Kīpahulu Valley,Puka Moa,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=899; https://rpif.asu.edu/LTdatabase/result.php?RECNO=953; Olson and James (1991) https://doi.org/10.2307/40166794,,
United States of America,Hawaii,Maui; Haleakala,Lower Kīpahulu Valley,,,,,,,,,,,lava tunnel,,,,,Olson and James (1991) https://doi.org/10.2307/40166794,,
United States of America,Hawaii,Maui; Haleakala,Upper Nahiko Road Cave,,,,,710,23,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=960,,
United States of America,Hawaii; North Hilo district,Hawaii (Big Island); Mauna Loa,Upper Oozing Red Puka,,,,,,80,,,,basalt,lava tunnel,,Mauna Loa flow of 1855,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=923; https://rpif.asu.edu/LTdatabase/result.php?RECNO=919,,
Australia,Queensland,Undara,Upper Secret,,ASF-U67,,,,~150,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1409; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,Hawaii; Puna district,Hawaii Island; Kilauea,Upper Uilani Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=765,,
United States of America,Hawaii,Maui; Haleakala,Upper Wananalua Cave,,,,,,100,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=879,,
Japan,,Mt. Fuji,Uzura Ana,,,,,733,820,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=127; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Lava Beds National Monument,Valentine Cave,,,,,,498,,,https://pubs.usgs.gov/bul/1673/plate-3.pdf,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=640; Waters et al. (1990) https://doi.org/10.3133/b1673; Larson (1992) http://www.vulcanospeleology.org/sym06/ISV6x18.pdf,self-guided tourist cave,
Iceland,,Eldhraun/Laki; Laufbalavatn cave area,Völundur,Labyrinth Cave,,,,,700,,,https://rpif.asu.edu/LTdatabase/images/Laufbalavatn_area_caves.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=201,,
Iceland,,Snaefellsnes og Hnappadal,Vegamannahellir,,,,,,340,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=30,,
Iceland,,Snaefellsnes og Hnappadal; Gullbongarhraun,Vegghellir,,,,,,320,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=26,,
Iceland,,Eldhraun,Veltingur,Seesaw Cave,,,,,155,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=191,,
United States of America,California; San Bernardino,Pisgah,(Vent),V,,,,,,,,,,lava vent,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=420; Harter (1972) Proc. 1st Int. Symp. Volcanospel.,,
United States of America,Washington; Skamania County,Mt. Adams,Volunteer Cave,,,,,,60,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1739,,
Iceland,,Eldhraun,Vonbrigdahellir,Disappointment Cave,,,,,155,,,https://rpif.asu.edu/LTdatabase/images/Eldhraun_Caves.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=185,,
Iceland,Arnessysla,,Vorduhellir,,,,,,350,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=11,,
United States of America,Oregon; Deschutes County,Horse Lava Tube System,Vulture Cave,,,,,,18,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1328,,
"Korea, Republic of",Jeju province,Jeju Island,Wa Hol Gul,Waful Kul; Wahul Kul,,,,200,2066,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=678; Ogawa (1993) http://www.vulcanospeleology.org/sym03/ISV3x11.pdf; https://rpif.asu.edu/LTdatabase/result.php?RECNO=684,,
United States of America,Hawaii,Maui; Haleakala,Wahoi Valley Trench Cave,,,,,,30,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=878,,
United States of America,Hawaii; Kauai County,Kauai; Na Pali Coast,Waiahuakua Cave,Sacred Water Cave; Double Door Cave,,,,,352,,3,,,sea cave,waterfall(s),second longest sea cave in the world,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=987,guided tourist cave,
United States of America,Hawaii; Kauai County,Kauai; Na Pali Coast,Waialoha Cave,Thankful Water Cave,,,,,225,,,https://rpif.asu.edu/LTdatabase/images/HI007.014_fig1.jpg,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=825; https://rpif.asu.edu/LTdatabase/result.php?RECNO=990,,
United States of America,Hawaii; Kauai County,Kauai; Na Pali Coast,Waiawaipuhi Cave,Great Blowhole Cave,,,,,290,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=988,,
United States of America,Hawaii,Maui; Haleakala,Waihou Spring Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=889,,
United States of America,Hawaii; Puna district,Hawaii Island,Waikahekahe Cave,,,,,,122,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=767,,
United States of America,Hawaii; Kauai County,Kauai; Haena Caves,Waikanaloa Wet Cave,Waimoo Wet Cave,,,,,82,,,https://rpif.asu.edu/LTdatabase/images/HI007.011.jpg; https://rpif.asu.edu/LTdatabase/images/HI007.014_fig3.jpg,,lava tunnel,perennially part-submerged,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=958; Leveille et al. (2000) https://doi.org/10.1016/S0009-2541(00)00213-8; https://www.showcaves.com/english/usa/caves/Waikanaloa.html,,
United States of America,Hawaii; Kauai County,Kauai; Haena State Park,Waikapalae Wet Cave,Waimoo Wet Cave; Blue Room Wet Cave,,,,,60,,,https://rpif.asu.edu/LTdatabase/images/HI007.011.jpg; https://rpif.asu.edu/LTdatabase/images/HI007.014_fig4.jpg,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=826; Leveille et al. (2000) https://doi.org/10.1016/S0009-2541(00)00213-8,,
United States of America,Hawaii,Oahu,Waimalu Cave,,,,,,31,,,https://rpif.asu.edu/LTdatabase/images/Waimalu.jpg,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=859,,
Fiji,Northern,Taveuni Island,Waimaqere Cave 1,,,,,,430,,,https://rpif.asu.edu/LTdatabase/images/Waimaqere1.gif,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1212,,
Fiji,Northern,Taveuni Island,Waimaqere Cave 2,,,,,,180,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1213,,
United States of America,Hawaii,Maui; Haleakala National Park,Wainapana Cave,,,,,,500,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=955,,
New Zealand,Auckland City,Rangitoto,Wallaby Cave,,,,,140,112,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=152; Kermode (1994) https://doi.org/10.14945/00000324,,
Australia,Queensland,Undara,Wallaby's Hideaway,,ASF-U55,,,,39,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1410; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,Washington; Skamania County,Mount St. Helens,Warm Spring Cave,,,,,,191,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1727,,
United States of America,California; Siskiyou County,Medicine Lake Highlands,Water Caves,,,,,,536,,,,,lava tunnel,,,,Check Out Cave; Man Eatin' Cave,https://rpif.asu.edu/LTdatabase/result.php?RECNO=644,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai,Water Pipe Cave,,,,,,625,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=908,,
United States of America,Hawaii,Hawaii (Big Island); Hualalai,Water Pipe Pit,,,,,,91,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=909,,
United States of America,California; Siskiyou County,Medicine Lake Highlands,Wedding Cake Cave,,,,,,91,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=542,,
United States of America,Idaho; Blaine County,Wedge Butte,Wedge Butte Cave West,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1015,,
United States of America,Idaho; Blaine County,Wedge Butte,Wedge Butte Cave East,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1016,,
United States of America,Hawaii; Kauai County,Kauai; Koloa,Shelter Caves (Koloa 74c),,,,,,21,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=973,,
United States of America,Hawaii; Kauai County,Kauai; Koloa,Ali'i Cave,Weliweli 78,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=819,,
United States of America,Hawaii; Kauai County,Kauai; Koloa,Weliweli Cave 80A,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=979; https://rpif.asu.edu/LTdatabase/result.php?RECNO=969,,
United States of America,Washington; Skamania County,Mount St. Helens,West Cave,,,,,451,30,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1728,,
United States of America,Oregon; Lake County,Squaw Ridge lava field,West Vent Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1239,,
United States of America,Arizona; Coconino County,San Franciscan,Whiskey Cave,,,,,,40,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=251,,
United States of America,Idaho; Gooding County,,White Arrow Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1057,,
United States of America,Arizona; Coconino County,San Franciscan,White Horse Cave,Peg Leg Cave,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=252,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Modoc Crater; Lava Beds National Monument,White Lace Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=616,,
United States of America,Arizona; Navajo County,White Mountains; Blue Ridge Mountain,White Mountain Ice Cave,Blue Ridge Cave,,,,,,,,,basalt,lava tunnel,,not an ice cave,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=255; https://rpif.asu.edu/LTdatabase/result.php?RECNO=253,,
United States of America,California; Shasta County,,Wilcox Cave,,,,,,400,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=456,,
United States of America,California; Siskiyou County,Medicine Lake Highlands,Wildcat Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=641,,
United States of America,Idaho; Lincoln County,Black Butte,Will's Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1083,,
United States of America,Oregon; Deschutes County,Horse Lava Tube System,Williams Cave,,,,,,38,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1326,,
United States of America,Idaho; Jerome County,,Wilson Butte Cave,,,,,,133,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1067,,
United States of America,Oregon; Deschutes County,Horse Lava Tube System,Wilson Cave,,,,,,73,,,,,lava tunnel,,,,,"https://rpif.asu.edu/LTdatabase/result.php?RECNO=1294; Greeley (1971) ""Geology of Selected Lava Tubes in the Bend Area, Oregon""",,
United States of America,California; Tehama County,,Wilson Lake Ice Cave,,,,,,70,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=646,,
United States of America,California; Siskiyou County,Shasta,Wind Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=622,,
United States of America,Oregon; Deschutes County,Arnold Lava Tube System,Wind Cave,,,,,,1170,,,,,lava tunnel,,,,,"https://rpif.asu.edu/LTdatabase/result.php?RECNO=1280; Greeley (1971) ""Geology of Selected Lava Tubes in the Bend Area, Oregon""",,
United States of America,Oregon; Deschutes County,,"Wind Caves #'s 3,4,5",,,,,,91,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1314; Knutson (1976) http://www.vulcanospeleology.org/sym01/ISV1x08.pdf,,
Australia,Queensland,Undara,Wind Tunnel,,ASF-U42,,,,293,,,,basalt,lava tunnel,,age of flow 190kyr,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1411; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Giant Crater,Winding Sidewalk Cave,,,,,,245,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=635,,
New Zealand,Auckland City,Manurewa,Wiri Lava Cave,,,,,38,280,,,,,lava tunnel,,estuarine sediments as substrate,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=141; https://en.wikipedia.org/wiki/Wiri_Lava_Cave; Kermode (1994) https://doi.org/10.14945/00000324,,
New Zealand,Auckland City,Three Kings,Motor Holidays,,,,,30,114,,,,,lava tunnel,,,,,Kermode (1994) https://doi.org/10.14945/00000324,,
Australia,Queensland,Undara,Wishing Well,U52,,,,,104,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1431,,
United States of America,California; San Bernardino,Pisgah,Woodsy Owl,,,,,,137,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=423,,
